spp	x	y
Iriartea deltoidea	-76.641267	-2.46843
Iriartea deltoidea	-77.366978	-2.563936
Iriartea deltoidea	-77.341731	-2.595786
Iriartea deltoidea	-79.184601	0.105
Iriartea deltoidea	-75.612291	-0.450687
Iriartea deltoidea	-75.61335	-0.408598
Iriartea deltoidea	-76.240951	-0.035523
Iriartea deltoidea	-75.639556	-0.395428
Iriartea deltoidea	-75.699836	-0.319977
Iriartea deltoidea	-83.412829	10.100453
Iriartea deltoidea	-76.023889	1.290833
Iriartea deltoidea	-78.303229	-2.892485
Iriartea deltoidea	-78.510816	-3.426727
Iriartea deltoidea	-78.402725	-2.721413
Iriartea deltoidea	-73.69	-11.22
Iriartea deltoidea	-73.67	-11.2
Iriartea deltoidea	-73.59	-11.19
Iriartea deltoidea	-77.25	4.11
Iriartea deltoidea	-77.18	4.06
Iriartea deltoidea	-77.16	4.06
Iriartea deltoidea	-77.14	4.03
Iriartea deltoidea	-77.19	4.03
Iriartea deltoidea	-77.21	3.99
Iriartea deltoidea	-76.79	-2.57
Iriartea deltoidea	-76.77	-2.54
Iriartea deltoidea	-76.92	-2.44
Iriartea deltoidea	-76.86	-2.55
Iriartea deltoidea	-76.81	-2.56
Iriartea deltoidea	-76.81	-2.54
Iriartea deltoidea	-76.5605	6.699083
Iriartea deltoidea	-73.0236	2.3225
Iriartea deltoidea	-72.1253	-0.0072
Iriartea deltoidea	-65.49	-16.53
Iriartea deltoidea	-65.51	-16.51
Iriartea deltoidea	-65.91	-16.39
Iriartea deltoidea	-65.92	-16.39
Iriartea deltoidea	-65.86	-16.36
Iriartea deltoidea	-76.631778	1.081056
Iriartea deltoidea	-76.522778	5.7495
Iriartea deltoidea	-71.458681	-7.967829
Iriartea deltoidea	-68.683948	-12.673313
Iriartea deltoidea	-84.770222	10.554208
Iriartea deltoidea	-72.397766	-7.955501
Iriartea deltoidea	-75.883556	1.42175
Iriartea deltoidea	-64.77	-17.1
Iriartea deltoidea	-64.74	-17.03
Iriartea deltoidea	-64.75	-17.05
Iriartea deltoidea	-64.76	-17.07
Iriartea deltoidea	-64.81	-16.98
Iriartea deltoidea	-68.46	-15.01
Iriartea deltoidea	-68.43	-14.99
